VIBY,28.4221,79.4508,Bareilly Air Force Station,Bareilly,5.5
VICG,30.6735,76.7885,Shaheed Bhagat Singh International Airport,Chandigarh,5.5
VICX,26.4043,80.4101,Kanpur Airport,Kanpur,5.5
VIDD,28.5855,77.2036,Safdarjung Airport,New Delhi,5.5
VIDN,30.1892,78.1767,Dehradun Jolly Grant Airport,Dehradun (Jauligrant),5.5
VIDP,28.5556,77.0952,Indira Gandhi International Airport,New Delhi,5.5
VIDX,28.7077,77.3589,Hindon Airport / Hindon Air Force Station,Ghaziabad,5
VIGG,32.1649,76.2630,Kangra Airport,Kangra,5.5
VIGR,26.2933,78.2278,Gwalior Airport,Gwalior,5.5
VIHR,29.1861,75.7414,Maharaja Agrasen International Airport,Hisar,5.5
VIHX,30.7485,75.6298,Halwara International Airport,Halwara,5
VIJO,26.2511,73.0489,Jodhpur Airport,Jodhpur,5.5
VIJP,26.8242,75.8122,Jaipur International Airport,Jaipur,5.5
VIJR,26.8887,70.8650,Jaisalmer Airport,,5.5
VIJU,32.6888,74.8382,Jammu Airport,Jammu,5.5
VIKG,26.5910,74.8130,Kishangarh Airport Ajmer,Ajmer (Kishangarh),5
VIKO,25.1602,75.8456,Kota Airport,Kota,5.5
VILD,30.8547,75.9526,Ludhiana Airport,,5.5
VILH,34.1359,77.5465,Leh Kushok Bakula Rimpochee Airport,Leh,5.5
VILK,26.7606,80.8893,Chaudhary Charan Singh International Airport,Lucknow,5.5
VIMB,28.8175,78.9219,Moradabad Airport,Moradabad,5
VIPK,32.2336,75.6344,Pathankot Airport,Pathankot,5.5
VIPT,29.0334,79.4737,Pantnagar Airport,Pantnagar,5.5
VISA,29.5606,75.0061,Sirsa Air Force Station,,5
VISR,33.9871,74.7742,Sheikh ul Alam International Airport,Srinagar,5.5
VISV,27.4997,82.0329,Shravasti Airport,Shravasti,5
VIUX,32.9022,75.1557,Udhampur Air Force Station,Udhampur,5
VLLB,19.9043,102.1672,Luang Phabang International Airport,Luang Phabang,7
VLLN,20.9670,101.4000,Luang Namtha Airport,Luang Namtha,7
VLOS,20.6827,101.9940,Oudomsay Airport,Oudomsay,7
VLPS,15.1340,105.7799,Pakse International Airport,Pakse,7
VLSK,16.5566,104.7600,Savannakhet Airport,,7
VLSN,20.4184,104.0670,Sam Neua Airport,,7
VLVT,17.9851,102.5667,Wattay International Airport,Vientiane,7
VLXK,19.4500,103.1580,Xieng Khouang Airport,Xieng Khouang,7
VMMC,22.1496,113.5920,Macau International Airport,Nossa Senhora do Carmo,8
VNBP,27.6781,84.4294,Bharatpur Airport,Bharatpur,5.75
VNBW,27.5046,83.4104,Gautam Buddha International Airport,Siddharthanagar (Bhairahawa),5.75
VNCG,26.5708,88.0796,Bhadrapur Airport,Bhadrapur,5.75
VNDP,28.9857,82.8187,Dolpa Airport,Dolpa,5.75
VNDT,29.2622,80.9360,Silgadi Doti Airport,Silgadi Doti,5
VNJL,29.2742,82.1933,Jumla Airport,Jumla,5.75
VNJP,26.7088,85.9224,Janakpur Airport,Janakpur,5.75
VNJS,28.7804,83.7230,Jomsom Airport,Jomsom,5.75
VNKT,27.6966,85.3591,Tribhuvan International Airport,Kathmandu,5.75
VNLK,27.6868,86.7295,Tenzing-Hillary Airport,Lukla,5.75
VNNG,28.1036,81.6670,Nepalgunj Airport,Nepalgunj,5.75
VNPK,28.2006,83.9812,Pokhara Domestic Airport,Pokhara,5.75
VNSI,27.1598,84.9800,Simara Airport,Simara,5.75
VNSK,28.5860,81.6360,Surkhet Airport,Surkhet,5.75
VNSL,28.6362,82.4502,Rukum Salle Airport,Musikot,5
VNST,29.9711,81.8189,Simikot Airport,Simikot,5.75
VNTJ,27.3509,87.6953,Taplejung Airport,Taplejung,5.75
VNTR,27.3150,87.1933,Tumling Tar Airport,Tumling Tar,5.75
VNVT,26.4815,87.2640,Biratnagar Airport,Biratnagar,5.75
VOAT,10.8237,72.1760,Agatti Airport,Agatti,5.5
VOBG,12.9500,77.6682,HAL Airport,Bangalore,5.5
VOBI,15.1628,76.8828,Bellary Airport,Bellary,5.5
VOBL,13.1979,77.7063,Kempegowda International Airport Bengaluru,Bengaluru,5.5
VOBR,17.9081,77.4871,Bidar Airport / Bidar Air Force Station,Bidar,5.5
VOBZ,16.5300,80.8049,Vijayawada International Airport,Vijayawada,5.5
VOCB,11.0300,77.0434,Coimbatore International Airport,Coimbatore,5.5
VOCI,10.1510,76.4008,Cochin International Airport,Kochi,5.5
VOCL,11.1360,75.9552,Calicut International Airport,Calicut,5.5
VOCP,14.5132,78.7692,Kadapa Airport,Kadapa,5.5
VOCX,9.1531,92.8193,Car Nicobar Air Force Base,IAF Camp,5.5
VODG,17.6272,78.4034,Dundigul Air Force Academy,Hyderabad,5.5
VOGA,15.7443,73.8606,Manohar International Airport,Mopa,5
VOGB,17.3082,76.9652,Kalaburagi Airport,Kalaburagi,5
VOGO,15.3801,73.8333,Goa Dabolim International Airport,Vasco da Gama,5
VOHS,17.2313,78.4299,Rajiv Gandhi International Airport,Hyderabad,5.5
VOHY,17.4531,78.4676,Begumpet Airport,Hyderabad,5.5
VOKN,11.9163,75.5450,Kannur International Airport,Kannur,5
VOKU,15.7163,78.1692,Kurnool Airport,Orvakal,5
VOMD,9.8345,78.0934,Madurai Airport,Madurai,5.5
VOML,12.9547,74.8868,Mangaluru International Airport,Mangaluru,5.5
VOMM,12.9900,80.1693,Chennai International Airport,Chennai,5.5
VOMY,12.2298,76.6537,Mysore Airport,Mysore,5.5
VOPB,11.6402,92.7290,Veer Savarkar International Airport / INS Utkrosh,Port Blair,5.5
VOPC,11.9680,79.8120,Pondicherry Airport,Puducherry (Pondicherry),5.5
VOPN,14.1493,77.7911,Sri Sathya Sai Airport,Puttaparthi,5
VORY,17.1058,81.8132,Rajahmundry Airport,Madhurapudi,5.5
VOSM,11.7833,78.0656,Salem Airport,Salem,5.5
VOTK,8.7242,78.0258,Tuticorin Airport,Vagaikulam,5
VOTP,13.6320,79.5399,Tirupati International Airport,Tirupati,5.5
VOTR,10.7629,78.7177,Tiruchirappalli International Airport,Tiruchirappalli,5.5
VOTV,8.4819,76.9200,Thiruvananthapuram International Airport,Thiruvananthapuram,5.5
VQBT,27.5622,90.7471,Bathpalathang Airport,Jakar,6
VQGP,26.8846,90.4641,Gelephu Airport,Gelephu,6
VQPR,27.4032,89.4246,Paro International Airport,Paro,6
VQTY,27.2563,91.5146,Yongphulla Airport,Yongphulla,6
VRAH,6.9697,72.8963,Hoarafushi Airport,,5
VRBK,6.6308,73.0678,Kulhudhuffushi Airport,Kulhudhuffushi,5
VRDA,5.8174,73.4684,Maafaru International Airport,Noonu Atoll,5
VRMD,5.1561,73.1302,Dharavandhoo Airport,Baa Atoll,5
VRMG,-0.6930,73.1526,Gan International Airport,Gan,5
VRMH,6.7432,73.1671,Hanimaadhoo International Airport,Haa Dhaalu Atoll,5
VRMK,1.8592,73.5219,Kadhdhoo Airport,Kadhdhoo,5
VRMM,4.1918,73.5291,Velana International Airport,Malé,5
VRMO,0.7324,73.4336,Kooddoo Airport,Huvadhu Atoll,5
VRMT,0.4881,72.9969,Kaadedhdhoo Airport,Huvadhu Atoll,5
VRMV,3.4718,72.8326,Villa International Airport Maamigili,Maamigili,5
VRNT,2.2110,73.1533,Thimarafushi Airport,Thimarafushi,5
VRQM,0.3381,73.5129,Maavaarulaa Airport,Maavaarulu,5
VTBD,13.9126,100.6070,Don Mueang International Airport,Bangkok,7
VTBK,14.1020,99.9172,Kamphaeng Saen Airport,Nakhon Pathom,7
VTBL,14.8746,100.6634,Khok Kathiam Airport,Lop Buri,7
VTBO,12.2746,102.3190,Trat Airport,Laem Ngop,7
VTBS,13.6811,100.7470,Suvarnabhumi Airport,Bangkok,7
VTBU,12.6799,101.0050,U-Tapao–Rayong–Pattaya International Airport,Rayong,7
VTCC,18.7668,98.9626,Chiang Mai International Airport,Chiang Mai,7
VTCH,19.3013,97.9758,Mae Hong Son Airport,Mae Hong Son,7
VTCL,18.2709,99.5042,Lampang Airport,,7
VTCN,18.8079,100.7830,Nan Airport,,7
VTCO,18.5490,99.0124,Lamphun Airport,,7
VTCP,18.1322,100.1650,Phrae Airport,,7
VTCT,19.9523,99.8829,Mae Fah Luang - Chiang Rai International Airport,Chiang Rai,7
VTPB,16.6760,101.1950,Phetchabun Airport,,7
VTPH,12.6362,99.9515,Hua Hin Airport,Hua Hin,7
VTPI,15.2773,100.2960,Takhli Royal Thai Air Force Base,Takhli,7
VTPM,16.6999,98.5451,Mae Sot Airport,,7
VTPO,17.2380,99.8182,Sukhothai Airport,,7
VTPP,16.7829,100.2790,Phitsanulok Airport,Phitsanulok,7
VTPT,16.8960,99.2533,Tak Airport,,7
VTSB,9.1326,99.1356,Surat Thani Airport,Surat Thani,7
VTSC,6.5199,101.7430,Narathiwat Airport,,7
VTSE,10.7112,99.3617,Chumphon Airport,Chumphon,7
VTSF,8.5396,99.9447,Nakhon Si Thammarat Airport,Nakhon Si Thammarat,7
VTSG,8.0956,98.9890,Krabi International Airport,Krabi,7
VTSH,7.1866,100.6080,Songkhla Airport,,7
VTSK,6.7855,101.1540,Pattani Airport,,7
VTSM,9.5478,100.0620,Samui International Airport,Na Thon (Ko Samui Island),7
VTSN,8.4711,99.9556,Cha Eian Airport,Nakhon Si Thammarat,7
VTSP,8.1133,98.3174,Phuket International Airport,Phuket,7
VTSR,9.7776,98.5855,Ranong Airport,Ranong,7
VTSS,6.9332,100.3930,Hat Yai International Airport,Hat Yai,7
VTST,7.5087,99.6166,Trang Airport,Trang,7
VTUD,17.3862,102.7886,Udon Thani International Airport,Udon Thani,7
VTUI,17.1951,104.1190,Sakon Nakhon Airport,,7
VTUJ,14.8683,103.4980,Surin Airport,Surin,7
VTUK,16.4666,102.7840,Khon Kaen Airport,Khon Kaen,7
VTUL,17.4391,101.7220,Loei Airport,,7
VTUO,15.2295,103.2530,Buri Ram Airport,Buriram,7
VTUQ,14.9495,102.3130,Nakhon Ratchasima Airport,Chaloem Phra Kiat,7
VTUU,15.2513,104.8700,Ubon Ratchathani Airport,Ubon Ratchathani,7
VTUV,16.1168,103.7740,Roi Et Airport,Roi Et,7
VTUW,17.3838,104.6430,Nakhon Phanom Airport,Nakhon Phanom,7
VVBM,12.6683,108.1200,Buon Ma Thuot Airport,Buon Ma Thuot,7
VVCA,15.4033,108.7060,Chu Lai Airport,Tam Nghĩa,7
VVCI,20.8174,106.7243,Cat Bi International Airport,Haiphong (Hai An),7
VVCM,9.1777,105.1778,Cà Mau Airport,Ca Mau City,7
VVCR,11.9982,109.2190,Cam Ranh International Airport / Cam Ranh Air Base,Nha Trang/nha Trang aiurportCam Ranh,7
VVCS,8.7318,106.6330,Con Dao Airport,Con Dao,7
VVCT,10.0834,105.7094,Can Tho International Airport,Can Tho,7
VVDB,21.3975,103.0080,Dien Bien Phu Airport,Dien Bien Phu,7
VVDH,17.5150,106.5906,Dong Hoi Airport,Dong Hoi,7
VVDL,11.7506,108.3670,Lien Khuong Airport,Da Lat,7
VVDN,16.0439,108.1990,Da Nang International Airport,Da Nang,7
VVGL,21.0405,105.8860,Gia Lam Air Base,Hanoi  (Long Bien),7
VVNB,21.2212,105.8070,Noi Bai International Airport,Hanoi (Soc Son),7
VVPB,16.4006,107.7031,Phu Bai International Airport,Huế,7
VVPC,13.9550,109.0420,Phu Cat Airport,Quy Nohn,7
VVPK,14.0045,108.0170,Pleiku Airport,Pleiku,7
VVPQ,10.1698,103.9935,Phú Quốc International Airport,Phu Quoc Island,7
VVRG,9.9580,105.1324,Rach Gia Airport,Rach Gia,7
VVTH,13.0496,109.3340,Dong Tac Airport,Tuy Hoa,7
VVTS,10.8188,106.6520,Tan Son Nhat International Airport,Ho Chi Minh City,7
VVTX,19.9017,105.4678,Tho Xuan Airport,Thanh Hóa,7
VVVD,21.1207,107.4154,Van Don International Airport,Van Don,7
VVVH,18.7376,105.6710,Vinh Airport,Vinh,7
VYBG,21.1788,94.9302,Bagan Airport,Nyaung U,6.5
VYBM,24.2704,97.2476,Banmaw Airport,Banmaw,6.5
VYDW,14.1039,98.2036,Dawei Airport,Dawei,6.5
VYHH,20.7471,96.7920,Heho Airport,Heho,6.5
VYKG,21.3016,99.6360,Kengtung Airport,Kengtung,6.5
VYKI,25.9883,95.6744,Kanti Airport,Kanti,6.5
VYKP,19.4264,93.5348,Kyaukpyu Airport,Kyaukpyu,6.5
VYKT,10.0493,98.5380,Kawthoung Airport,Kawthoung,6.5
VYLK,19.6915,97.2148,Loikaw Airport,Loikaw,6.5
VYLS,22.9779,97.7522,Lashio Airport,Lashio,6.5
VYMD,21.7022,95.9779,Mandalay International Airport,Mandalay,6.5
VYME,12.4398,98.6215,Myeik Airport,Mkeik,6.5
VYMK,25.3836,97.3519,Myitkyina Airport,Myitkyina,6.5
VYML,20.8864,95.8928,Meiktila Air Base,Meiktila,6
VYMM,16.4447,97.6607,Mawlamyine Airport,Mawlamyine,6.5
VYMO,23.0925,96.6453,Momeik Airport,,6.5
VYMS,20.5168,99.2568,Mong Hsat Airport,Mong Hsat,6.5
VYMW,20.1656,94.9414,Magway Airport,Magway,6.5
VYNP,25.3544,97.2952,Nampong Air Base,Myitkyina,6.5
VYNS,20.8905,97.7359,Namsang Airport,Namsang,6.5
VYNT,19.6235,96.2010,Nay Pyi Taw International Airport,Naypyitaw,6.5
VYPN,16.8152,94.7799,Pathein Airport,Pathein,6.5
VYPT,27.3299,97.4263,Putao Airport,Putao,6.5
VYST,20.9417,95.9145,Shante Air Base,Meiktila,6.5
VYSW,20.1332,92.8707,Sittwe Airport,Sittwe,6.5
VYTD,18.4607,94.3001,Thandwe Airport,Thandwe,6.5
VYTL,20.4838,99.9354,Tachileik Airport,Tachileik,6.5
VYYY,16.9073,96.1332,Yangon International Airport,Yangon,6.5
WAAA,-5.0755,119.5537,Sultan Hasanuddin International Airport,Makassar,8
WABB,-1.1900,136.1080,Frans Kaisiepo Airport,Biak,9
WABI,-3.3980,135.3931,Douw Aturure Airport,Nabire,9
WABO,-1.8284,136.0624,Stevanus Rumbewas Airport,Serui,9
WABP,-4.5298,136.8874,Mozes Kilangin Airport,Timika,9
WADB,-8.5372,118.6850,Sultan Muhammad Salahuddin Airport,Bima,8
WADD,-8.7484,115.1671,Denpasar I Gusti Ngurah Rai International Airport,"Kuta, Badung",8
WADE,-8.1393,114.6154,Lieutenant Colonel Wisnu Airfield,"Gerokgak, Buleleng",8
WADL,-8.7600,116.2782,Lombok International Airport,"Mataram (Pujut, Lombok Tengah)",8
WADS,-8.4890,117.4120,Sultan Muhammad Kaharuddin III Airport,Sumbawa Besar,8
WADT,-9.4092,119.2426,Tambolaka Airport,Radamata,8
WADW,-9.6692,120.3020,Umbu Mehang Kunda Airport,Waingapu-Sumba Island,8
WADY,-8.3102,114.3401,Banyuwangi Airport,"Rogojampi, Banyuwangi",8
WAEE,0.8310,127.3816,Sultan Babullah Airport,Ternate,8
WAEW,2.0460,128.3250,Pitu Airport,Gotalalamo-Morotai Island,9
WAFB,-3.1858,119.9177,Toraja Airport,Toraja,8
WAFD,-3.0823,120.2448,Bua - Palopo Lagaligo Airport,Palopo,8
WAFF,-0.9165,119.9086,Mutiara - SIS Al-Jufrie Airport,Palu,8
WAFL,1.1234,120.7937,Sultan Bantilan Airport,Toli Toli-Celebes Island,8
WAFP,-1.4141,120.6592,Kasiguncu Airport,Poso-Celebes Island,8
WAFU,-0.8654,121.6286,Tanjung Api Airport,Tojo Una-Una,8
WAFW,-1.0359,122.7739,Syukuran Aminuddin Amir Airport,Luwok,8
WAGB,-1.0258,114.9288,Haji Muhammad Sidik Airport,Muara Teweh,8
WAGF,-3.3761,112.5365,Seruyan Kuala Pembuang Airport,Seruyan,8
WAGG,-2.2271,113.9434,Tjilik Riwut Airport,Palangkaraya,8
WAHI,-7.9053,110.0573,Yogyakarta International Airport,Yogyakarta,7
WAHL,-7.6451,109.0340,Tunggul Wulung Airport,Cilacap,7
WAHU,-5.8009,110.4784,Dewadaru Airport,Karimunjawa,7
WAJB,-3.6846,138.6774,Bokondini Airport,Bokondini,9
WAJJ,-2.5796,140.5199,Dortheys Hiyo Eluay International Airport,Sentani,9
WAJK,-4.7135,140.7403,Kiwirok Airstrip,Kiwirok,9
WAJO,-4.9071,140.6277,Oksibil Airport,Oksibil,9
WAJY,-0.4201,132.1886,Werur Airport,Mar,9
WAKK,-8.5239,140.4197,Mopah International Airport,Merauke,9
WAKT,-6.0967,140.3035,Tanah Merah Airport,Tanah Merah,9
WALG,2.8358,117.3736,Tanjung Harapan Airport,Tanjung Selor-Borneo Island,8
WALJ,0.8070,114.5291,Datadawai Airport,Datadawai-Borneo Island,8
WALK,-1.1605,116.7119,Nusantara International Airport,Nusantara,8
WALL,-1.2683,116.8945,Sultan Aji Muhammad Sulaiman Sepinggan International Airport,Balikpapan,8
WALR,3.3251,117.5642,Juwata International Airport / Suharnoko Harbani AFB,Tarakan,8
WALS,-0.3745,117.2501,Aji Pangeran Tumenggung Pranoto International Airport,Samarinda,8
WAMG,0.6371,122.8500,Jalaluddin Airport,Gorontalo,8
WAMH,3.6848,125.5272,Naha Airport,"Tabukan Utara, Sangihe Islands",8
WAMI,0.8885,124.0336,Bolaang Mongondow Airport,Lolak,8
WAMM,1.5486,124.9262,Sam Ratulangi International Airport,Manado,8
WAMY,1.1023,121.4134,Buol - Pogogul Airport,Buol,8
WAOC,-3.4124,115.9950,Bersujud Airport,Batu Licin,8
WAOI,-2.7052,111.6730,Iskandar Airport,Pangkalanbun,7
WAOK,-3.2948,116.1638,Gusti Syamsir Alam Airport,Stagen,8
WAON,-2.2166,115.4360,Warukin Airport,Tanta-Tabalong,8
WAOO,-3.4401,114.7612,Syamsudin Noor International Airport,Banjarbaru,8
WAOS,-2.4992,112.9750,Sampit (H.Asan) Airport,Sampit,7
WAOW,-1.4690,113.0810,Tumbang Samba Airport,Tumbang Samba-Borneo Island,8
WAPF,-5.7603,132.7594,Karel Sadsuitubun Airport,Langgur,9
WAPN,-3.1432,126.9765,Namniwel Airport,Namniwel,9
WAPP,-3.7103,128.0890,Pattimura International Airport,Ambon,9
WAQM,3.5753,116.6198,Robert Atty Bessing,Malinau,8
WAQT,2.1478,117.4307,Kalimarau Airport,Tanjung Redeb - Borneo Island,8
WARA,-7.9291,112.7142,Abdul Rachman Saleh Airport,Malang,7
WARE,-8.2425,113.6935,Notohadinegoro Airport,Jember,8
WARJ,-7.7882,110.4320,Adisutjipto International Airport,Yogyakarta,7
WARQ,-7.5160,110.7575,Adisoemarmo International Airport,Surakarta,7
WARR,-7.3798,112.7870,Juanda International Airport,Surabaya,7
WARS,-6.9707,110.3732,Jenderal Ahmad Yani Airport,Semarang,7
WASF,-2.9205,132.2670,Fakfak Airport,Fakfak,9
WASK,-3.6446,133.6951,Utarom Airport,Kaimana,9
WASN,-0.4250,130.7735,Marinda Airport,Waisai,9
WASO,-2.5322,133.4390,Babo Airport,Babo,9
WASR,-0.8918,134.0490,Rendani Airport,Manokwari,9
WASS,-0.8940,131.2870,Domine Eduard Osok Airport,Sorong,9
WATA,-9.0748,124.9033,AA Bere Tallo (Haliwen) Airport,Atambua,8
WATC,-8.6395,122.2381,Frans Xavier Seda Airport,Waioti,8
WATE,-8.8491,121.6610,H. Hasan Aroeboesman (Ende) Airport,Ende,8
WATG,-8.5962,120.4782,Frans Sales Lega Airport,"Satar Tacik, Manggarai",8
WATL,-8.2744,123.0020,Larantuka Gewayentana Airport,Tiwatobi,8
WATM,-8.1323,124.5970,Alor Island - Mali Airport,Kabola,8
WATO,-8.4807,119.8883,Komodo Airport,"Labuan Bajo, Manggarai Barat",8
WATR,-10.7658,123.0760,David Constantijn Saudale Airport,Ba'a - Rote Island,8
WATT,-10.1716,123.6710,El Tari Airport,Kupang,8
WAVV,-4.0973,138.9524,Wamena Airport,Wamena,9
WAWD,-5.2921,123.6362,Matahora Airport,Wangi-wangi Island,8
WAWH,-6.1792,120.4375,Selayar - Haji Aroeppala Airport,Benteng,8
WAWP,-4.3382,121.5240,Sangia Nibandera Airport,Kolaka,8
WAWW,-4.0816,122.4180,Haluoleo Airport,Kendari,8
WBAK,4.6352,114.3787,Anduki Airport,Seria,8
WBGB,3.1239,113.0200,Bintulu Airport,Bintulu,8
WBGF,3.4210,115.1540,Long Lellang Airport,Long Datih,8
WBGG,1.4874,110.3529,Kuching International Airport,Kuching,8
WBGI,3.9761,115.0673,Long Seridan Airport,Long Seridan,8
WBGJ,4.8083,115.0100,Limbang Airport,Limbang,8
WBGK,2.8819,112.0433,Mukah Airport,Mukah,8
WBGM,4.1787,114.3303,Marudi Airport,Marudi,8
WBGQ,3.9740,115.6180,Bakalalan Airport,Bakalalan,8
WBGR,4.3220,113.9870,Miri Airport,Miri,8
WBGS,2.2616,111.9850,Sibu Airport,Sibu,8
WBGW,4.8492,115.4080,Lawas Airport,Lawas,8
WBGZ,3.7346,115.4785,Bario Airport,Bario,8
WBKD,5.0324,118.3238,Lahad Datu Airport,Lahad Datu,8
WBKK,5.9327,116.0493,Kota Kinabalu International Airport,Kota Kinabalu,8
WBKL,5.3017,115.2483,Labuan Airport,Labuan,8
WBKM,5.4026,118.6576,Tomanggong Airport,Tomanggong,8
WBKS,5.9009,118.0590,Sandakan Airport,Sandakan,8
WBKT,6.9241,116.8371,Kudat Airport,Kudat,8
WBKW,4.3134,118.1215,Tawau Airport,Tawau,8
WBMU,4.0483,114.8050,Mulu Airport,Mulu,8
WBSB,4.9442,114.9280,Brunei International Airport,Bandar Seri Begawan,8
WIBB,0.4586,101.4443,Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB,Pekanbaru,7
WIBD,1.6090,101.4335,Pinang Kampai Airport,Dumai,7
WIBJ,-0.3528,102.3350,Japura Airport,Rengat-Sumatra Island,7
WICA,-6.6474,108.1656,Kertajati International Airport,Kertajati,7
WICC,-6.9006,107.5760,Husein Sastranegara International Airport,Bandung,7
WICN,-7.7199,108.4890,Nusawiru Airport,Cijulang,7
WIDD,1.1210,104.1190,Hang Nadim International Airport,Batam,7
WIDN,0.9240,104.5334,Raja Haji Fisabilillah International Airport,Tanjung Pinang-Bintan Island,7
WIGM,-2.5411,101.0877,Muko Muko Airport,Muko Muko,7
WIHH,-6.2670,106.8903,Halim Perdanakusuma International Airport,Jakarta,7
WIII,-6.1256,106.6560,Soekarno-Hatta International Airport,Jakarta,7
WILL,-5.2468,105.1825,Radin Inten II International Airport,Bandar Lampung,7
WIMA,5.2267,96.9503,Malikus Saleh Airport,Lhok Seumawe-Sumatra Island,6
WIMB,1.1663,97.7052,Binaka Airport,Gunungsitoli,7
WIME,1.4001,99.4305,Aek Godang Airport,Padang Sidempuan,7
WIMK,3.5584,98.6723,Soewondo Air Force Base,Medan,7
WIMM,3.6378,98.8706,Kualanamu International Airport,Beringin,7
WIMN,2.2597,98.9919,Silangit Airport,Siborong-Borong,7
WIMS,1.5571,98.8871,Dr. Ferdinand Lumban Tobing Airport,Sibolga (Pinangsori),7
WIMU,3.3915,97.8637,Alas Leuser Airport,Kutacane,7
WIOD,-2.7441,107.7545,H A S Hanandjoeddin International Airport,Tanjung Pandan,7
WIOG,-0.3486,111.7462,Nanga Pinoh Airport,Nanga Pinoh-Borneo Island,7
WIOK,-1.8172,109.9635,Rahadi Osman Airport,Ketapang,7
WION,3.9087,108.3880,Ranai Airport,Ranai-Natuna Besar Island,7
WIOO,-0.1523,109.4045,Supadio International Airport,Pontianak,7
WIOP,0.8346,112.9402,Pangsuma Airport,Putussibau-Borneo Island,7
WIOS,-0.0452,111.4580,Tebelian Airport,Sintang,7
WIPA,-1.6387,103.6451,Sultan Thaha Airport,Jambi,7
WIPI,-1.5416,102.1816,Muara Bungo Airport,Muara Bungo,7
WIPK,-2.1622,106.1390,Depati Amir Airport,Pangkal Pinang,7
WIPL,-3.8637,102.3390,Fatmawati Soekarno Airport,Bengkulu,7
WIPP,-2.8977,104.6981,Sultan Mahmud Badaruddin II Airport,Palembang,7
WIPQ,-3.2861,103.8800,Pendopo Airport,Talang Gudang-Sumatra Island,7
WIPT,-0.7860,100.2804,Minangkabau International Airport,Padang (Katapiang),7
WITC,4.0410,96.2533,Cut Nyak Dhien Airport,Kuala Pesisir,7
WITG,2.4113,96.3277,Lasikin Airport,Lubang,7
WITK,4.7211,96.8519,Rembele Airport,Takengon,6
WITL,5.0695,97.2592,Lhok Sukon Airport,Lhok Sukon-Sumatra Island,7
WITT,5.5251,95.4200,Sultan Iskandar Muda International Airport,Banda Aceh,7
WMAP,2.0414,103.3070,Kluang Airport,Kluang,8
WMBT,2.8182,104.1600,Tioman Airport,Tioman Island,8
WMKA,6.1897,100.3980,Sultan Abdul Halim Airport,Alor Satar,8
WMKB,5.4659,100.3910,RMAF Butterworth Air Base,Butterworth,8
WMKC,6.1669,102.2930,Sultan Ismail Petra Airport,Kota Baharu,8
WMKD,3.7754,103.2090,Kuantan Airport,Kuantan,8
WMKE,4.5372,103.4270,Kerteh Airport,Kerteh,8
WMKI,4.5673,101.0916,Sultan Azlan Shah Airport,Ipoh,8
WMKJ,1.6413,103.6700,Senai International Airport,Johor Bahru,8
WMKK,2.7456,101.7100,Kuala Lumpur International Airport,Sepang,8
WMKL,6.3297,99.7287,Langkawi International Airport,Langkawi,8
WMKM,2.2656,102.2528,Malacca International Airport,Malacca,8
WMKN,5.3826,103.1030,Sultan Mahmud Airport,Kuala Terengganu,8
WMKP,5.2963,100.2762,Penang International Airport,Penang,8
WMPA,4.2447,100.5530,Pulau Pangkor Airport,Pangkor Island,8
WMSA,3.1306,101.5490,Sultan Abdul Aziz Shah International Airport,Subang,8
WPAS,-7.8484,131.3371,Mathilda Batlayeri Airport,Saumlaki-Yamdena Island,9
WPDB,-9.3019,125.2863,"Commander in Chief of FALINTIL, Kay Rala Xanana Gusmão, International Airport",Suai,9
WPDL,-8.5466,125.5245,Presidente Nicolau Lobato International Airport,Dili,9
WPEC,-8.4865,126.4000,Baucau Airport,Baucau,9
WPOC,-9.1984,124.3379,Oecusse Route of the Sandalwood International Airport,Oecussi-Ambeno,8
WRLB,3.9005,115.6901,Yuvai Semaring Airport,Long Bawan,8
WRLC,0.1217,117.4766,LNG Badak Airport,Bontang-Borneo Island,8
WRLP,1.7069,114.9699,Long Apung Airport,Long Apung-Borneo Island,8
WSAC,1.3441,104.0090,Changi Air Base (East),Singapore,7
WSAG,1.4253,103.8130,Sembawang Air Base,Sembawang,8
WSAP,1.3604,103.9100,Paya Lebar Air Base,Paya Lebar,8
WSAT,1.3876,103.7083,Tengah Air Base,Western Water Catchment,8
WSSL,1.4156,103.8667,Seletar Airport,Seletar,8
WSSS,1.3502,103.9940,Singapore Changi Airport,Singapore,8
XRMU,43.2981,45.7841,Khankala Air Base,Grozny,3
XRWL,50.2017,45.2083,Lebyazhye Air Base,Kamyshin,3
YABA,-34.9433,117.8089,Albany Airport,Albany,8
YAMB,-27.6354,152.7112,RAAF Base Amberley,,10
YARA,-37.3100,142.9887,Ararat Airport,Ararat,10
YARM,-30.5281,151.6170,Armidale Airport,Armidale,10
YAUR,-13.3540,141.7200,Aurukun Airport,Aurukun,10
YAYE,-25.1859,130.9770,Ayers Rock Connellan Airport,Yulara,9.5
YBAR,-23.5663,145.3021,Barcaldine Airport,Barcaldine,10
YBAS,-23.8066,133.9034,Alice Springs Airport,Alice Springs,9.5
YBAU,-10.1495,142.1737,Badu Island Airport,Badu Island,10
YBBN,-27.3842,153.1170,Brisbane International Airport,Brisbane,10
YBCG,-28.1660,153.5066,Gold Coast Airport,Gold Coast,10
YBCK,-24.4317,145.4297,Blackall Airport,Blackall,10
YBCS,-16.8789,145.7495,Cairns International Airport,Cairns,10
